,cs__acuracy,loss,min_apart,val_cs__acuracy,val_loss,val_min_apart,learning_rate
32,0.02796868607401848,0.20860454440116882,179.66038513183594,0.02860107459127903,0.23701462149620056,177.8701629638672,9.999999747378752e-05
33,0.0281642135232687,0.20196519792079926,179.46307373046875,0.02646891213953495,0.24795852601528168,178.87828063964844,9.999999747378752e-05
34,0.02798272855579853,0.19801034033298492,179.61285400390625,0.02853596955537796,0.2364921122789383,178.47488403320312,9.999999747378752e-05
35,0.02818743884563446,0.19378937780857086,179.5083465576172,0.02710367925465107,0.2378881871700287,177.8715057373047,9.999999747378752e-05
36,0.028144769370555878,0.19672192633152008,179.594482421875,0.02744140662252903,0.35094591975212097,179.6547088623047,9.999999747378752e-05
37,0.028117762878537178,0.19195374846458435,179.5320281982422,0.02734781987965107,0.2349976748228073,177.62997436523438,9.999999747378752e-05
38,0.028204724192619324,0.18308046460151672,179.6533660888672,0.02931315079331398,0.23087632656097412,177.989990234375,9.999999747378752e-05
39,0.028078872710466385,0.18283377587795258,179.45289611816406,0.02975260466337204,0.22045950591564178,176.74900817871094,9.999999747378752e-05
40,0.028380807489156723,0.17742919921875,179.6049346923828,0.03068033792078495,0.2214534431695938,178.89956665039062,9.999999747378752e-05
41,0.02799191139638424,0.18014682829380035,179.48670959472656,0.02672526054084301,0.250833123922348,179.35227966308594,9.999999747378752e-05
42,0.028312750160694122,0.1764785498380661,179.3919219970703,0.02733968012034893,0.23377442359924316,179.62599182128906,9.999999747378752e-05
43,0.02826792001724243,0.1767498254776001,179.47361755371094,0.02804362028837204,0.21176309883594513,177.6273956298828,9.999999747378752e-05
44,0.028500176966190338,0.16624565422534943,179.3631134033203,0.03264160081744194,0.222638800740242,176.11280822753906,9.999999747378752e-05
45,0.028371084481477737,0.1641140878200531,179.31146240234375,0.02790527418255806,0.2092147320508957,177.49942016601562,9.999999747378752e-05
46,0.028545008972287178,0.16275714337825775,179.4942626953125,0.02897542342543602,0.25182396173477173,179.25511169433594,9.999999747378752e-05
47,0.028211746364831924,0.16191576421260834,179.50674438476562,0.02919921837747097,0.1940230280160904,178.49362182617188,9.999999747378752e-05
48,0.028368383646011353,0.15408310294151306,179.4889678955078,0.02974853478372097,0.18621717393398285,177.1123809814453,9.999999747378752e-05
49,0.028339756652712822,0.14732429385185242,179.49075317382812,0.02908528596162796,0.15845321118831635,178.83262634277344,9.999999747378752e-05
50,0.028322473168373108,0.14451226592063904,179.47178649902344,0.03040771558880806,0.16502763330936432,176.60684204101562,9.999999747378752e-05
51,0.02837054431438446,0.14026762545108795,179.33596801757812,0.02758382074534893,0.17083284258842468,178.00360107421875,9.999999747378752e-05
52,0.0285714752972126,0.14305663108825684,179.424072265625,0.03140462189912796,0.18933826684951782,177.08071899414062,9.999999747378752e-05
53,0.02848883345723152,0.13670647144317627,179.35890197753906,0.03093668632209301,0.15162460505962372,176.2992706298828,9.999999747378752e-05
54,0.02852502278983593,0.13483266532421112,179.36181640625,0.02950032614171505,0.17358055710792542,178.06553649902344,9.999999747378752e-05
55,0.028784828260540962,0.13000603020191193,179.20599365234375,0.0312906913459301,0.15136808156967163,177.5419464111328,9.999999747378752e-05
56,0.028473710641264915,0.1329433023929596,179.345458984375,0.02887776680290699,0.15934844315052032,177.31298828125,9.999999747378752e-05
57,0.02874377742409706,0.13003261387348175,179.4073486328125,0.02841389924287796,0.15247148275375366,178.53895568847656,9.999999747378752e-05
58,0.02855364978313446,0.12165258079767227,179.3829803466797,0.02723795548081398,0.17665213346481323,178.93740844726562,9.999999747378752e-05
59,0.028669239953160286,0.12540622055530548,179.39390563964844,0.02898356132209301,0.23933936655521393,179.03546142578125,9.999999747378752e-05
60,0.028783747926354408,0.12490422278642654,179.3144989013672,0.02787272073328495,0.16502033174037933,177.01702880859375,9.999999747378752e-05
61,0.02862008661031723,0.12259524315595627,179.2847900390625,0.02775472030043602,0.2527705729007721,177.3210906982422,9.999999747378752e-05
62,0.02861306443810463,0.12244909256696701,179.38243103027344,0.02869873121380806,0.20051173865795135,179.55804443359375,9.999999747378752e-05
63,0.028785908594727516,0.11506593972444534,179.28036499023438,0.02997639961540699,0.12918129563331604,177.31155395507812,4.999999873689376e-05
64,0.028737835586071014,0.11057855933904648,179.38294982910156,0.03160807117819786,0.13607260584831238,177.68692016601562,4.999999873689376e-05
65,0.029026808217167854,0.1085667833685875,179.15322875976562,0.02790120430290699,0.12373608350753784,177.69493103027344,4.999999873689376e-05
66,0.029020866379141808,0.10683878511190414,179.3025665283203,0.03175455704331398,0.12155730277299881,177.5884552001953,4.999999873689376e-05
67,0.02891986072063446,0.1035836711525917,179.24266052246094,0.03149820864200592,0.11458180844783783,177.884033203125,4.999999873689376e-05
68,0.028927963227033615,0.10245183855295181,179.18753051757812,0.02930501289665699,0.14144207537174225,177.15542602539062,4.999999873689376e-05
69,0.02881939709186554,0.10219544917345047,179.2716522216797,0.03194987028837204,0.11490916460752487,176.97711181640625,4.999999873689376e-05
70,0.029048413038253784,0.09895117580890656,179.19195556640625,0.02836913987994194,0.11286259442567825,177.39498901367188,4.999999873689376e-05
71,0.028947947546839714,0.10069511085748672,179.20079040527344,0.03089192695915699,0.13759247958660126,177.8566436767578,4.999999873689376e-05
72,0.028876110911369324,0.0984782949090004,179.184326171875,0.02859293669462204,0.10114160925149918,177.25631713867188,4.999999873689376e-05
73,0.028728114441037178,0.09790126234292984,179.2635040283203,0.02943115308880806,0.1216161698102951,178.16207885742188,4.999999873689376e-05
74,0.028953349217772484,0.09676764905452728,179.248779296875,0.02989501878619194,0.11537157744169235,176.6081085205078,4.999999873689376e-05
75,0.02898791804909706,0.09684451669454575,179.33447265625,0.02849528007209301,0.11776095628738403,177.62063598632812,4.999999873689376e-05
76,0.0289776548743248,0.09531388431787491,179.208984375,0.03046061284840107,0.1098712682723999,177.05596923828125,4.999999873689376e-05
77,0.028983596712350845,0.09702277183532715,179.1226043701172,0.02969156950712204,0.1094885990023613,177.56057739257812,4.999999873689376e-05
78,0.029140235856175423,0.09632446616888046,179.25660705566406,0.02904459647834301,0.1345428079366684,177.81195068359375,4.999999873689376e-05
79,0.028961991891264915,0.09574238210916519,179.36659240722656,0.03067626990377903,0.13314135372638702,177.82765197753906,4.999999873689376e-05
80,0.02917858585715294,0.08964895457029343,179.23220825195312,0.03061523474752903,0.10698144137859344,177.46531677246094,2.499999936844688e-05
81,0.02922341600060463,0.087344691157341,179.1973419189453,0.03105468675494194,0.09671593457460403,177.59693908691406,2.499999936844688e-05
82,0.029370874166488647,0.08783316612243652,179.0555877685547,0.02965901605784893,0.1050989106297493,177.00250244140625,2.499999936844688e-05
83,0.029239080846309662,0.08697974681854248,179.07833862304688,0.0312703438103199,0.10554986447095871,177.6997833251953,2.499999936844688e-05
84,0.029281750321388245,0.0856078714132309,179.24737548828125,0.02944742888212204,0.10740884393453598,177.62957763671875,2.499999936844688e-05
85,0.02912997268140316,0.0850265622138977,179.1188507080078,0.02982177771627903,0.11730394512414932,178.30458068847656,2.499999936844688e-05
86,0.029338466003537178,0.08550615608692169,179.12869262695312,0.03037109412252903,0.11130789667367935,177.6646270751953,2.499999936844688e-05
87,0.029268788173794746,0.0849190428853035,179.24766540527344,0.02808024175465107,0.10654830932617188,177.6039581298828,2.499999936844688e-05
88,0.02916238084435463,0.08501926064491272,179.2357940673828,0.03076578862965107,0.0981961041688919,177.24061584472656,2.499999936844688e-05
89,0.0295069869607687,0.08176620304584503,179.114013671875,0.02849934808909893,0.09691323339939117,177.57984924316406,1.249999968422344e-05
90,0.029528051614761353,0.08144460618495941,179.1341552734375,0.03038736991584301,0.10171694308519363,177.56362915039062,1.249999968422344e-05
91,0.02928823232650757,0.08274003863334656,179.0631561279297,0.02792561799287796,0.100660040974617,177.56939697265625,1.249999968422344e-05
92,0.0295339934527874,0.08129269629716873,179.18136596679688,0.03048095665872097,0.09618420153856277,177.41964721679688,1.249999968422344e-05
93,0.02936655282974243,0.07889005541801453,179.1358642578125,0.02947998046875,0.09437548369169235,177.42417907714844,1.249999968422344e-05
94,0.029354669153690338,0.08022923022508621,178.98167419433594,0.03187662735581398,0.09667545557022095,177.57861328125,1.249999968422344e-05
95,0.029361151158809662,0.07918994128704071,179.2685089111328,0.02945556677877903,0.0996624007821083,177.54495239257812,1.249999968422344e-05
96,0.029149958863854408,0.07909858226776123,179.10671997070312,0.02749837189912796,0.09894317388534546,177.43031311035156,1.249999968422344e-05
97,0.02948376163840294,0.07968185096979141,179.20164489746094,0.03036295622587204,0.09437750279903412,177.40231323242188,1.249999968422344e-05
98,0.029198570176959038,0.07830135524272919,179.19638061523438,0.03166910633444786,0.09821238368749619,177.7303009033203,1.249999968422344e-05
99,0.029464855790138245,0.0781535878777504,179.0247802734375,0.02855224534869194,0.09852072596549988,177.64730834960938,1.249999968422344e-05
100,0.029376273974776268,0.07902367413043976,179.09304809570312,0.03067626990377903,0.09602725505828857,177.36624145507812,1.249999968422344e-05
101,0.029419485479593277,0.07836165279150009,179.1866912841797,0.02940266951918602,0.09451255202293396,177.32723999023438,6.24999984211172e-06
102,0.02955181896686554,0.07830962538719177,179.16766357421875,0.02860514260828495,0.0941070020198822,177.40403747558594,6.24999984211172e-06
103,0.029538854956626892,0.07838013768196106,179.11721801757812,0.02808430977165699,0.09595905989408493,177.44847106933594,6.24999984211172e-06
104,0.02944919280707836,0.07763940840959549,179.1033477783203,0.03068440780043602,0.09198334068059921,177.17005920410156,6.24999984211172e-06
105,0.02948376163840294,0.07640191167593002,179.07489013671875,0.03072102926671505,0.09488129615783691,177.58523559570312,6.24999984211172e-06
106,0.029636619612574577,0.07619249820709229,179.0321044921875,0.02978922612965107,0.09194719046354294,177.40406799316406,6.24999984211172e-06
107,0.029274189844727516,0.07666666805744171,179.00076293945312,0.02929280512034893,0.09309203922748566,177.318115234375,6.24999984211172e-06
108,0.029408682137727737,0.07636798918247223,179.16961669921875,0.02843017503619194,0.09078630805015564,177.2451171875,6.24999984211172e-06
109,0.02955560013651848,0.07591290026903152,179.08042907714844,0.02934977225959301,0.09308121353387833,177.30677795410156,6.24999984211172e-06
110,0.0295480377972126,0.07478268444538116,179.1354522705078,0.02951660193502903,0.093471959233284,177.26182556152344,6.24999984211172e-06
111,0.02905813604593277,0.07482527196407318,179.2374725341797,0.02987060509622097,0.09325046092271805,177.44674682617188,6.24999984211172e-06
112,0.029199650511145592,0.0744842141866684,179.1523895263672,0.03164876252412796,0.09702137112617493,177.31460571289062,6.24999984211172e-06
113,0.02969171293079853,0.07440245151519775,179.11669921875,0.02833658829331398,0.09271034598350525,177.3269805908203,6.24999984211172e-06
114,0.029624195769429207,0.07377183437347412,179.13230895996094,0.0314737968146801,0.09248658269643784,177.3478546142578,6.24999984211172e-06
115,0.02962527610361576,0.07475008070468903,179.197265625,0.02914632111787796,0.09646857529878616,177.53485107421875,6.24999984211172e-06
116,0.029607992619276047,0.07455478608608246,179.01382446289062,0.03160807117819786,0.09100624173879623,177.37698364257812,3.12499992105586e-06
117,0.02934548631310463,0.0736769288778305,179.2116241455078,0.03137613832950592,0.0925600454211235,177.46910095214844,3.12499992105586e-06
118,0.02967172861099243,0.07374507188796997,179.0658721923828,0.0317179374396801,0.09193102270364761,177.4058074951172,3.12499992105586e-06
119,0.02961825393140316,0.07374107837677002,179.08853149414062,0.03155110776424408,0.09198276698589325,177.31239318847656,3.12499992105586e-06
120,0.029625816270709038,0.0729878693819046,179.08474731445312,0.03134358674287796,0.09311918169260025,177.49278259277344,3.12499992105586e-06
121,0.029558299109339714,0.07259666174650192,179.13552856445312,0.03124593012034893,0.09196794778108597,177.4226837158203,3.12499992105586e-06
122,0.02971169725060463,0.07245968282222748,179.10325622558594,0.03123779222369194,0.09119196236133575,177.3168487548828,3.12499992105586e-06
123,0.029590167105197906,0.07210395485162735,179.15496826171875,0.03130696713924408,0.09311175346374512,177.38815307617188,1.56249996052793e-06
124,0.029674429446458817,0.0722324475646019,179.1043701171875,0.03144938126206398,0.09221310168504715,177.35568237304688,1.56249996052793e-06
125,0.02960745245218277,0.07233002036809921,179.1983642578125,0.03125813975930214,0.09295693784952164,177.40811157226562,1.56249996052793e-06
126,0.029565321281552315,0.07318732142448425,179.187744140625,0.03125406801700592,0.0919971689581871,177.42861938476562,1.56249996052793e-06
127,0.0293919388204813,0.07211907207965851,179.16928100585938,0.03116455115377903,0.09331663697957993,177.42628479003906,1.56249996052793e-06
128,0.02959664911031723,0.07269497215747833,179.0962677001953,0.0313720703125,0.09286919236183167,177.3304901123047,1.56249996052793e-06
129,0.029608532786369324,0.07191291451454163,179.1599884033203,0.03140868991613388,0.09290451556444168,177.4250030517578,1.56249996052793e-06
130,0.029502125456929207,0.07137992233037949,179.22796630859375,0.0313313789665699,0.09285575151443481,177.38150024414062,7.81249980263965e-07
131,0.029617713764309883,0.07284169644117355,179.0683135986328,0.0313720703125,0.09277093410491943,177.34994506835938,7.81249980263965e-07
132,0.029460536316037178,0.07260020077228546,179.1116943359375,0.0313924141228199,0.09178476780653,177.33316040039062,7.81249980263965e-07
133,0.02958422712981701,0.07201048731803894,179.1376190185547,0.03046468086540699,0.09150579571723938,177.36000061035156,7.81249980263965e-07
134,0.02984997257590294,0.07133832573890686,178.96694946289062,0.03130696713924408,0.09173766523599625,177.3148651123047,7.81249980263965e-07
135,0.029622575268149376,0.07298910617828369,179.09536743164062,0.03122965432703495,0.09224355220794678,177.3053741455078,7.81249980263965e-07
136,0.029659844934940338,0.0717194601893425,178.98809814453125,0.03123779222369194,0.09184129536151886,177.33627319335938,7.81249980263965e-07
137,0.029687931761145592,0.07218603044748306,179.057373046875,0.03020426444709301,0.09169957786798477,177.33653259277344,3.906249901319825e-07
138,0.0297651719301939,0.07314740866422653,179.11248779296875,0.03028564527630806,0.09161372482776642,177.34783935546875,3.906249901319825e-07
139,0.029347646981477737,0.07244662940502167,179.06605529785156,0.03029785118997097,0.0917806401848793,177.36924743652344,3.906249901319825e-07
140,0.029748966917395592,0.0723813846707344,179.1276397705078,0.03024088591337204,0.09147688001394272,177.33984375,3.906249901319825e-07
141,0.02968631125986576,0.07262051105499268,178.844970703125,0.03025716170668602,0.0913781225681305,177.33726501464844,3.906249901319825e-07
142,0.02951941080391407,0.07240479439496994,179.1202392578125,0.03019205667078495,0.09147736430168152,177.329833984375,3.906249901319825e-07
143,0.029580986127257347,0.07351450622081757,178.895263671875,0.03017171286046505,0.09132815152406693,177.33204650878906,3.906249901319825e-07
144,0.0295269712805748,0.07212559878826141,179.2027587890625,0.03026529960334301,0.0917307585477829,177.3563995361328,1.9531249506599124e-07
145,0.029351428151130676,0.07341466099023819,179.1464080810547,0.03032633475959301,0.09162686765193939,177.36996459960938,1.9531249506599124e-07
146,0.029429208487272263,0.0720931738615036,179.120849609375,0.03034668043255806,0.09164171665906906,177.36509704589844,1.9531249506599124e-07
147,0.029726821929216385,0.07170531153678894,179.06309509277344,0.03029378317296505,0.09194041788578033,177.3837127685547,1.9531249506599124e-07
148,0.029653362929821014,0.07135943323373795,179.20375061035156,0.03031412698328495,0.09180501103401184,177.3821258544922,1.9531249506599124e-07
149,0.029600970447063446,0.0721510723233223,179.1476593017578,0.03026529960334301,0.09174271672964096,177.38232421875,1.9531249506599124e-07
