hours_accuracy,hours_loss,loss,minutes_accuracy,minutes_loss,val_hours_accuracy,val_hours_loss,val_loss,val_minutes_accuracy,val_minutes_loss,learning_rate
0.09638889133930206,2.531978130340576,2.6023001670837402,0.9961110949516296,0.0533084012567997,0.0811111107468605,3.501060962677002,3.5105788707733154,1.0,7.555899355793372e-05,0.0005000000237487257
0.16472221910953522,2.2951271533966064,2.3243601322174072,1.0,0.01241612620651722,0.08611111342906952,4.241189956665039,4.2505717277526855,1.0,6.419775672839023e-06,0.0005000000237487257
0.26249998807907104,1.9732131958007812,1.996766448020935,1.0,0.006451988592743874,0.07888888567686081,6.259445667266846,6.255075454711914,1.0,3.8588785855608876e-07,0.0005000000237487257
0.4476388990879059,1.4253324270248413,1.4459619522094727,1.0,0.0024797674268484116,0.08166666328907013,4.8615922927856445,4.867282390594482,1.0,0.0009012887603603303,0.0005000000237487257
0.637708306312561,0.9417076110839844,0.9624072909355164,1.0,0.001030840096063912,0.07888888567686081,30.897777557373047,30.839130401611328,1.0,0.0,0.0005000000237487257
0.746874988079071,0.6791348457336426,0.700594425201416,1.0,0.00036809136508964,0.13722221553325653,7.616488456726074,7.596714496612549,1.0,4.0234326661447994e-06,0.0005000000237487257
0.8276388645172119,0.48759520053863525,0.5098369121551514,1.0,0.00018524250481277704,0.41111111640930176,2.4620680809020996,2.4688284397125244,1.0,1.1552530850167386e-05,0.0002500000118743628
0.8694444298744202,0.38952577114105225,0.4123399257659912,1.0,0.00011906418512808159,0.28777778148651123,2.5442769527435303,2.5818731784820557,1.0,3.956580621888861e-05,0.0002500000118743628
0.8889583349227905,0.3370057940483093,0.3603992462158203,1.0,7.42929769330658e-05,0.33888888359069824,2.459303379058838,2.5094499588012695,1.0,0.00011777500185417011,0.0002500000118743628
0.9067361354827881,0.2911478877067566,0.3151267468929291,1.0,8.049230382312089e-05,0.43888887763023376,4.029932022094727,3.9997875690460205,1.0,3.9975637378120155e-07,0.0002500000118743628
0.9230555295944214,0.24373038113117218,0.2682304084300995,1.0,4.5559929276350886e-05,0.31555554270744324,2.464381217956543,2.4662652015686035,1.0,7.661760719201993e-06,0.0002500000118743628
0.9313194155693054,0.21755032241344452,0.24254947900772095,1.0,3.8003250665497035e-05,0.20555555820465088,11.401997566223145,11.35382080078125,1.0,2.76354967354564e-06,0.0002500000118743628
0.9388889074325562,0.1960383951663971,0.22149385511875153,1.0,3.1436935387318954e-05,0.8538888692855835,0.4035968780517578,0.43022027611732483,1.0,4.7932585403032135e-06,0.0002500000118743628
0.9435416460037231,0.17731182277202606,0.20320431888103485,1.0,2.5116647520917468e-05,0.35333332419395447,2.802870273590088,2.823338031768799,1.0,8.137775876093656e-05,0.0002500000118743628
0.9502778053283691,0.1611946076154709,0.18749043345451355,1.0,2.1046187612228096e-05,0.2244444489479065,4.106378555297852,4.1376237869262695,1.0,0.00017518550157546997,0.0002500000118743628
0.9563888907432556,0.14422684907913208,0.17089855670928955,1.0,2.1388132154243067e-05,0.2150000035762787,6.348650932312012,6.337123394012451,1.0,1.1808965609816369e-05,0.0002500000118743628
0.9593055844306946,0.12750470638275146,0.15450696647167206,1.0,1.727290691633243e-05,0.4166666567325592,2.7170846462249756,2.733835458755493,1.0,3.2827574614202604e-06,0.0002500000118743628
0.9643750190734863,0.12174101173877716,0.14905387163162231,1.0,1.4363347872858867e-05,0.8322222232818604,0.459777295589447,0.47799044847488403,1.0,1.1044722896258463e-06,0.0002500000118743628
0.9792361259460449,0.08368124067783356,0.11119653284549713,1.0,7.928651939437259e-06,0.75,0.6814395785331726,0.6975315809249878,1.0,1.1258583754170104e-06,0.0001250000059371814
0.9836805462837219,0.06954096257686615,0.09717345982789993,1.0,5.529753707378404e-06,0.6600000262260437,1.4769655466079712,1.4815007448196411,1.0,9.068662052413856e-07,0.0001250000059371814
0.9848611354827881,0.06444066017866135,0.0921783372759819,1.0,5.0958765314135235e-06,0.9516666531562805,0.1565123200416565,0.17072662711143494,1.0,1.1555886203495902e-06,0.0001250000059371814
0.9844444394111633,0.06491976231336594,0.09275785833597183,1.0,5.477925697050523e-06,0.7888888716697693,0.7811686396598816,0.8071151375770569,1.0,3.361707854310225e-07,0.0001250000059371814
0.9859027862548828,0.05870378017425537,0.08662677556276321,1.0,3.654088686744217e-06,0.929444432258606,0.20548595488071442,0.21839362382888794,1.0,8.501782531311619e-07,0.0001250000059371814
0.9859722256660461,0.058890316635370255,0.08688522130250931,1.0,4.228678335493896e-06,0.8972222208976746,0.31983381509780884,0.3265570104122162,1.0,3.775364803004777e-07,0.0001250000059371814
0.9879166483879089,0.05391371250152588,0.08198104798793793,1.0,3.646812956503709e-06,0.37833333015441895,3.6468453407287598,3.6170718669891357,1.0,5.084314125269884e-07,0.0001250000059371814
0.988611102104187,0.051076121628284454,0.07919604331254959,1.0,4.047206402901793e-06,0.8433333039283752,0.4537341594696045,0.49006032943725586,1.0,2.189194219681667e-06,0.0001250000059371814
0.9923611283302307,0.0400673970580101,0.06821233034133911,1.0,3.287769686721731e-06,0.8883333206176758,0.3535720705986023,0.37786969542503357,1.0,7.654056730643788e-07,6.25000029685907e-05
0.9933333396911621,0.0378350168466568,0.06598616391420364,1.0,2.4996518277475843e-06,0.9266666769981384,0.2315681129693985,0.2465800791978836,1.0,2.1760712343166233e-07,6.25000029685907e-05
0.9940277934074402,0.03427186608314514,0.062423549592494965,1.0,2.631101324368501e-06,0.8050000071525574,0.5330211520195007,0.5591644644737244,1.0,3.086200308644038e-07,6.25000029685907e-05
