,accuracy,loss,val_accuracy,val_loss,learning_rate
0,0.011597222648561,4.959693908691406,0.0061111110262572765,5.707329273223877,0.0005000000237487257
1,0.033194445073604584,4.54968786239624,0.009444444440305233,7.9821367263793945,0.0005000000237487257
2,0.08958332985639572,3.754998207092285,0.014999999664723873,7.117482662200928,0.0005000000237487257
3,0.16034722328186035,3.0087740421295166,0.0061111110262572765,24.9389591217041,0.0005000000237487257
4,0.23076388239860535,2.565272331237793,0.013333333656191826,8.945943832397461,0.0005000000237487257
5,0.3026388883590698,2.245504856109619,0.024444444105029106,14.453106880187988,0.0005000000237487257
6,0.3675000071525574,1.969947338104248,0.10777777433395386,4.189977645874023,0.0002500000118743628
7,0.4050694406032562,1.82937490940094,0.016111111268401146,21.361278533935547,0.0002500000118743628
8,0.44055554270744324,1.7092729806900024,0.014444444328546524,75.12599182128906,0.0002500000118743628
9,0.46687498688697815,1.6185232400894165,0.17166666686534882,4.904979228973389,0.0002500000118743628
10,0.5004861354827881,1.5027867555618286,0.12444444745779037,5.20871114730835,0.0002500000118743628
11,0.5263194441795349,1.4307832717895508,0.07222222536802292,6.476526737213135,0.0002500000118743628
12,0.5715972185134888,1.2992671728134155,0.20222222805023193,3.490572452545166,0.0001250000059371814
13,0.5843750238418579,1.2538553476333618,0.03888889029622078,13.336967468261719,0.0001250000059371814
14,0.596875011920929,1.2145228385925293,0.2961111068725586,2.6628835201263428,0.0001250000059371814
15,0.6056249737739563,1.1825836896896362,0.24388888478279114,3.3763816356658936,0.0001250000059371814
16,0.6213889122009277,1.1452919244766235,0.523888885974884,1.4259979724884033,0.0001250000059371814
17,0.6270138621330261,1.1128149032592773,0.09000000357627869,7.847438335418701,0.0001250000059371814
18,0.6438888907432556,1.0707838535308838,0.20944444835186005,3.429586410522461,0.0001250000059371814
19,0.6490277647972107,1.0567231178283691,0.25833332538604736,3.413813591003418,0.0001250000059371814
20,0.6730555295944214,1.0059428215026855,0.1688888818025589,4.446264743804932,0.0001250000059371814
21,0.6808333396911621,0.9759127497673035,0.11277777701616287,7.232528209686279,0.0001250000059371814
22,0.6929861307144165,0.9404000639915466,0.6694444417953491,1.0003732442855835,6.25000029685907e-05
23,0.7089583277702332,0.9006602764129639,0.5972222089767456,1.180107831954956,6.25000029685907e-05
24,0.7081944346427917,0.9015078544616699,0.49666666984558105,1.5355744361877441,6.25000029685907e-05
25,0.7119444608688354,0.8898718357086182,0.7244444489479065,0.8648622035980225,6.25000029685907e-05
26,0.7232638597488403,0.869667649269104,0.6061111092567444,1.1971668004989624,6.25000029685907e-05
27,0.7234027981758118,0.8518818616867065,0.6527777910232544,1.0750519037246704,6.25000029685907e-05
28,0.7313194274902344,0.8389037847518921,0.48222222924232483,1.6432316303253174,6.25000029685907e-05
29,0.7330555319786072,0.8214302659034729,0.6844444274902344,1.0202094316482544,6.25000029685907e-05
30,0.737291693687439,0.814426064491272,0.6566666960716248,0.9979190230369568,6.25000029685907e-05
31,0.7458333373069763,0.7931559681892395,0.7055555582046509,0.8944612741470337,3.125000148429535e-05
32,0.7526388764381409,0.7757525444030762,0.7811111211776733,0.7124786376953125,3.125000148429535e-05
33,0.7503471970558167,0.783275306224823,0.5322222113609314,1.4272271394729614,3.125000148429535e-05
34,0.7554861307144165,0.7694700956344604,0.7616666555404663,0.7749447822570801,3.125000148429535e-05
35,0.7652778029441833,0.7514644861221313,0.7149999737739563,0.8758238554000854,3.125000148429535e-05
36,0.757361114025116,0.7572908997535706,0.75,0.7875231504440308,3.125000148429535e-05
37,0.765625,0.7460769414901733,0.7983333468437195,0.6807820200920105,3.125000148429535e-05
38,0.7611111402511597,0.7420653700828552,0.4055555462837219,2.0956616401672363,3.125000148429535e-05
39,0.7713194489479065,0.7297164797782898,0.54666668176651,1.3857578039169312,3.125000148429535e-05
40,0.7659027576446533,0.7337685823440552,0.6499999761581421,1.094208002090454,3.125000148429535e-05
41,0.7683333158493042,0.7232170701026917,0.2105555534362793,4.788915157318115,3.125000148429535e-05
42,0.7752777934074402,0.710814893245697,0.6361111402511597,1.059930443763733,3.125000148429535e-05
43,0.7829861044883728,0.701427161693573,0.7038888931274414,0.8428661823272705,1.5625000742147677e-05
44,0.7900000214576721,0.6866021156311035,0.777222216129303,0.7205696702003479,1.5625000742147677e-05
45,0.7776389122009277,0.7041971683502197,0.8016666769981384,0.6599290370941162,1.5625000742147677e-05
46,0.7828472256660461,0.6967637538909912,0.6555555462837219,1.0529932975769043,1.5625000742147677e-05
47,0.7832638621330261,0.6828145384788513,0.7083333134651184,0.854773223400116,1.5625000742147677e-05
48,0.7846527695655823,0.6905621290206909,0.6877777576446533,0.9690637588500977,1.5625000742147677e-05
49,0.7887499928474426,0.6827805638313293,0.7472222447395325,0.7638643383979797,1.5625000742147677e-05
50,0.7918055653572083,0.6709153652191162,0.7838888764381409,0.683789849281311,1.5625000742147677e-05
51,0.7859722375869751,0.679940402507782,0.804444432258606,0.6428117752075195,7.812500371073838e-06
52,0.789305567741394,0.6798539757728577,0.8038889169692993,0.6571506857872009,7.812500371073838e-06
53,0.7960416674613953,0.6609599590301514,0.8261111378669739,0.623516321182251,7.812500371073838e-06
54,0.7934027910232544,0.6660096645355225,0.8072222471237183,0.6350427865982056,7.812500371073838e-06
55,0.7908333539962769,0.6781723499298096,0.8122222423553467,0.6419082283973694,7.812500371073838e-06
56,0.8032639026641846,0.6529690623283386,0.7994444370269775,0.6656548976898193,7.812500371073838e-06
57,0.7984027862548828,0.6570695638656616,0.7633333206176758,0.7321977019309998,7.812500371073838e-06
