hours_accuracy,hours_loss,loss,minutes_accuracy,minutes_loss,val_hours_accuracy,val_hours_loss,val_loss,val_minutes_accuracy,val_minutes_loss,learning_rate
0.11736111342906952,2.4305179119110107,4.834601402282715,0.12784722447395325,2.3872053623199463,0.07888888567686081,3.5334508419036865,7.6331682205200195,0.092777781188488,4.094890117645264,0.0005000000237487257
0.18173611164093018,2.2008512020111084,4.262665271759033,0.22736111283302307,2.0445778369903564,0.08777777850627899,7.2217020988464355,15.296716690063477,0.0855555534362793,8.09229850769043,0.0005000000237487257
0.27069443464279175,1.912697434425354,3.6167895793914795,0.3495138883590698,1.6856850385665894,0.09444444626569748,3.5027501583099365,8.266474723815918,0.1066666692495346,4.747336387634277,0.0005000000237487257
0.3868750035762787,1.564294457435608,2.9168012142181396,0.46270832419395447,1.3324072360992432,0.10222221910953522,8.238273620605469,15.799185752868652,0.11888889223337173,7.70570182800293,0.0005000000237487257
0.5161111354827881,1.2386118173599243,2.3376688957214355,0.5615277886390686,1.0770992040634155,0.08888889104127884,11.531363487243652,20.738239288330078,0.11999999731779099,9.183245658874512,0.0005000000237487257
0.6359027624130249,0.9416632652282715,1.8542814254760742,0.6348611116409302,0.8887184262275696,0.18444444239139557,2.646442174911499,5.6006879806518555,0.18388888239860535,2.9582035541534424,0.0005000000237487257
0.7335416674613953,0.7181645631790161,1.4659560918807983,0.7083333134651184,0.7219153642654419,0.6344444155693054,0.9466457366943359,1.7718024253845215,0.6816666722297668,0.8050259947776794,0.0005000000237487257
0.788819432258606,0.5811977982521057,1.2377262115478516,0.7486110925674438,0.6287890076637268,0.37166666984558105,2.233755111694336,3.953322649002075,0.44999998807907104,1.6279189586639404,0.0005000000237487257
0.8271527886390686,0.48759323358535767,1.0745878219604492,0.7750694155693054,0.5575618743896484,0.14888888597488403,7.682613849639893,11.461014747619629,0.24444444477558136,3.702450752258301,0.0005000000237487257
0.8552777767181396,0.40863484144210815,0.9248852729797363,0.8084027767181396,0.4852447509765625,0.28333333134651184,3.7723917961120605,5.985453128814697,0.4000000059604645,2.117333173751831,0.0005000000237487257
0.8777083158493042,0.3500242531299591,0.8055921792984009,0.8317360877990723,0.4230532646179199,0.323888897895813,2.4570069313049316,5.330522537231445,0.29944443702697754,2.8334426879882812,0.0005000000237487257
0.8972916603088379,0.31082868576049805,0.7366822361946106,0.8436805605888367,0.3919209837913513,0.2683333456516266,4.494452476501465,6.102228164672852,0.5361111164093018,1.4612972736358643,0.0005000000237487257
0.925694465637207,0.24103157222270966,0.5799716114997864,0.8870833516120911,0.3040415346622467,0.5711110830307007,1.3126205205917358,2.646808385848999,0.5888888835906982,1.365842342376709,0.0002500000118743628
0.9359722137451172,0.2147630751132965,0.530145525932312,0.894861102104187,0.2797926366329193,0.378888875246048,2.007596969604492,4.234597206115723,0.34166666865348816,2.157996892929077,0.0002500000118743628
0.9367361068725586,0.20104868710041046,0.5007087588310242,0.9036805629730225,0.2633974254131317,0.4183333218097687,2.5322043895721436,5.436242580413818,0.42888888716697693,2.867109775543213,0.0002500000118743628
0.9438889026641846,0.18518012762069702,0.4665517210960388,0.9122916460037231,0.24445895850658417,0.7722222208976746,0.5584955811500549,1.3090265989303589,0.7300000190734863,0.7296620011329651,0.0002500000118743628
0.9468749761581421,0.17062686383724213,0.4346379041671753,0.9196527600288391,0.22644363343715668,0.7972221970558167,0.5524145364761353,1.272074818611145,0.7444444298744202,0.6656507253646851,0.0002500000118743628
0.9497222304344177,0.1641925871372223,0.41301462054252625,0.9231944680213928,0.21062123775482178,0.25,4.31673526763916,6.991507530212402,0.30944445729255676,2.6857101917266846,0.0002500000118743628
0.956458330154419,0.15171107649803162,0.39672139286994934,0.9275694489479065,0.20620344579219818,0.22166666388511658,5.447299003601074,9.657963752746582,0.35722222924232483,4.258541584014893,0.0002500000118743628
