angular_mae_minutes,loss,val_angular_mae_minutes,val_loss,learning_rate
60.6102294921875,0.4694232940673828,55.69396209716797,0.4038243889808655,3.125000148429535e-05
59.80066680908203,0.4456184208393097,57.3851203918457,0.41226446628570557,3.125000148429535e-05
59.42058181762695,0.449806272983551,55.09046173095703,0.41513577103614807,3.125000148429535e-05
58.57457733154297,0.43794819712638855,54.05036163330078,0.3826196491718292,3.125000148429535e-05
58.305908203125,0.43733346462249756,58.66511535644531,0.4555289149284363,3.125000148429535e-05
57.78385925292969,0.42390426993370056,55.877681732177734,0.39576539397239685,3.125000148429535e-05
56.93129348754883,0.4179154932498932,53.50418472290039,0.3793211281299591,3.125000148429535e-05
56.14760971069336,0.4010629951953888,52.12094497680664,0.3588610589504242,3.125000148429535e-05
55.98759841918945,0.4029981195926666,50.56827926635742,0.33226653933525085,3.125000148429535e-05
55.513397216796875,0.39573127031326294,67.94052124023438,0.6801202893257141,3.125000148429535e-05
54.993125915527344,0.3900517523288727,51.22264099121094,0.3377041220664978,3.125000148429535e-05
54.17275619506836,0.37645769119262695,55.1730842590332,0.3756440281867981,3.125000148429535e-05
54.1098747253418,0.3732966184616089,49.7138786315918,0.3249457776546478,3.125000148429535e-05
53.57075119018555,0.37259724736213684,51.515899658203125,0.3388870656490326,3.125000148429535e-05
53.65191650390625,0.3730052411556244,69.0019760131836,0.5806798934936523,3.125000148429535e-05
53.02730178833008,0.3636983633041382,68.34696960449219,0.6138588190078735,3.125000148429535e-05
52.28171157836914,0.35138365626335144,49.85541534423828,0.32769864797592163,3.125000148429535e-05
51.60575866699219,0.34780678153038025,66.27178192138672,0.5626522898674011,3.125000148429535e-05
51.848087310791016,0.3506481945514679,61.904048919677734,0.47480568289756775,1.5625000742147677e-05
51.31842803955078,0.3444417715072632,45.55080795288086,0.2739142179489136,1.5625000742147677e-05
51.32139587402344,0.3387307822704315,46.40571212768555,0.2772510051727295,1.5625000742147677e-05
51.3103141784668,0.3401787281036377,44.67109680175781,0.2656485438346863,1.5625000742147677e-05
50.524993896484375,0.3333894908428192,44.940467834472656,0.26785895228385925,1.5625000742147677e-05
50.806739807128906,0.33574700355529785,46.324005126953125,0.2832069396972656,1.5625000742147677e-05
50.13661575317383,0.327090322971344,47.89075469970703,0.31947481632232666,1.5625000742147677e-05
49.90717697143555,0.3245532810688019,43.783477783203125,0.24686112999916077,1.5625000742147677e-05
49.311241149902344,0.3168307840824127,45.136417388916016,0.27978816628456116,1.5625000742147677e-05
49.580291748046875,0.3218219578266144,64.5450668334961,0.5266174674034119,1.5625000742147677e-05
49.49919891357422,0.3231673240661621,66.32451629638672,0.6644229888916016,1.5625000742147677e-05
48.543067932128906,0.3078925609588623,45.06575393676758,0.260284960269928,1.5625000742147677e-05
49.218910217285156,0.31589215993881226,64.46214294433594,0.5314907431602478,1.5625000742147677e-05
48.74821472167969,0.30836790800094604,42.37822341918945,0.23745864629745483,7.812500371073838e-06
48.79168701171875,0.31502994894981384,41.70210266113281,0.23039431869983673,7.812500371073838e-06
48.979339599609375,0.31789645552635193,47.102134704589844,0.2898494601249695,7.812500371073838e-06
48.05522155761719,0.30311504006385803,42.956912994384766,0.2447265237569809,7.812500371073838e-06
48.48487854003906,0.30851322412490845,41.72294998168945,0.23086658120155334,7.812500371073838e-06
48.063499450683594,0.3045337498188019,45.707889556884766,0.26542481780052185,7.812500371073838e-06
47.97917938232422,0.3028109669685364,41.004676818847656,0.22170421481132507,7.812500371073838e-06
47.87480926513672,0.30332058668136597,41.556331634521484,0.22839395701885223,7.812500371073838e-06
47.71103286743164,0.2983230948448181,41.68013381958008,0.23289376497268677,7.812500371073838e-06
48.037601470947266,0.30285802483558655,44.161197662353516,0.2596433460712433,7.812500371073838e-06
47.91907501220703,0.3013063073158264,45.33295440673828,0.25802895426750183,7.812500371073838e-06
47.694236755371094,0.29378730058670044,41.42277145385742,0.22525209188461304,7.812500371073838e-06
47.85539245605469,0.30045101046562195,41.23722839355469,0.2248145043849945,3.906250185536919e-06
47.59681701660156,0.2964833676815033,42.06734085083008,0.23137637972831726,3.906250185536919e-06
47.72160339355469,0.2965398132801056,45.32416915893555,0.26844483613967896,3.906250185536919e-06
47.357574462890625,0.29544582962989807,41.863563537597656,0.23055042326450348,3.906250185536919e-06
47.46282958984375,0.2919304072856903,40.16614532470703,0.21234600245952606,3.906250185536919e-06
46.914791107177734,0.2900618016719818,42.178375244140625,0.23723651468753815,3.906250185536919e-06
47.265296936035156,0.2913169264793396,40.36496353149414,0.21705493330955505,3.906250185536919e-06
