hours_accuracy,hours_loss,loss,minutes_accuracy,minutes_loss,val_hours_accuracy,val_hours_loss,val_loss,val_minutes_accuracy,val_minutes_loss,learning_rate
0.09729166328907013,2.484828472137451,4.963271617889404,0.10770833492279053,2.4617648124694824,0.07888888567686081,3.104161024093628,6.36877965927124,0.08055555820465088,3.255692958831787,0.0005000000237487257
0.12777778506278992,2.377791166305542,4.632596015930176,0.16687500476837158,2.2380154132843018,0.07888888567686081,5.792450428009033,12.703361511230469,0.08055555820465088,6.8938307762146,0.0005000000237487257
0.17791666090488434,2.2398502826690674,4.3118438720703125,0.228402778506279,2.0546185970306396,0.09055555611848831,3.1435675621032715,7.1797285079956055,0.10722222179174423,4.020198345184326,0.0005000000237487257
0.23208333551883698,2.045684814453125,3.831017255783081,0.33270832896232605,1.766436219215393,0.20444443821907043,2.1527273654937744,4.254886150360107,0.2316666692495346,2.0853302478790283,0.0005000000237487257
0.304791659116745,1.799243450164795,3.2893426418304443,0.43416666984558105,1.468863606452942,0.17222222685813904,2.784208059310913,5.393795490264893,0.21444444358348846,2.5918967723846436,0.0005000000237487257
0.41263890266418457,1.5038049221038818,2.7160117626190186,0.5346527695655823,1.188006043434143,0.12833333015441895,5.165210247039795,10.55268383026123,0.11555555462837219,5.406785488128662,0.0005000000237487257
0.511597216129303,1.2515772581100464,2.2688100337982178,0.6066666841506958,0.9898309111595154,0.08722221851348877,5.342692852020264,10.803062438964844,0.10055555403232574,5.440480709075928,0.0005000000237487257
0.6041666865348816,1.0318548679351807,1.91464102268219,0.6679166555404663,0.8521461486816406,0.22333332896232605,3.5360381603240967,6.476641654968262,0.23944444954395294,2.9267077445983887,0.0005000000237487257
0.6820138692855835,0.8505383729934692,1.6119378805160522,0.7174305319786072,0.72750324010849,0.0855555534362793,79.16487884521484,115.07334899902344,0.12333333492279053,36.76233673095703,0.0005000000237487257
0.7467361092567444,0.6896611452102661,1.305173397064209,0.7847916483879089,0.5792091488838196,0.1666666716337204,4.663069248199463,9.074515342712402,0.25611111521720886,4.4587202072143555,0.0002500000118743628
0.7827777862548828,0.6215784549713135,1.1911009550094604,0.8017361164093018,0.5315713286399841,0.45444443821907043,1.5801831483840942,2.852445125579834,0.5111111402511597,1.2549389600753784,0.0002500000118743628
0.7958333492279053,0.5745353102684021,1.1045876741409302,0.8193749785423279,0.49054351449012756,0.48055556416511536,1.4639955759048462,3.1475894451141357,0.4238888919353485,1.629875898361206,0.0002500000118743628
0.8138194680213928,0.5300344228744507,1.024685025215149,0.832569420337677,0.4536144733428955,0.5644444227218628,1.2544887065887451,2.3938257694244385,0.5922222137451172,1.102594256401062,0.0002500000118743628
0.8348610997200012,0.4801609516143799,0.9369994401931763,0.8505555391311646,0.4143330454826355,0.5038889050483704,1.5203280448913574,2.7091591358184814,0.5888888835906982,1.1435658931732178,0.0002500000118743628
0.8527083396911621,0.44155222177505493,0.8725275993347168,0.8576388955116272,0.3870558738708496,0.40666666626930237,1.5857303142547607,3.657973527908325,0.33500000834465027,1.9982620477676392,0.0002500000118743628
