angular_mae_minutes,loss,val_angular_mae_minutes,val_loss,learning_rate
125.78514862060547,1.8098258972167969,129.36029052734375,1.9316006898880005,1.5625000742147677e-05
125.65180206298828,1.807329535484314,126.16657257080078,1.8473854064941406,1.5625000742147677e-05
125.1742172241211,1.794508695602417,131.44725036621094,1.9731791019439697,1.5625000742147677e-05
125.02916717529297,1.791351079940796,132.12966918945312,1.9917997121810913,1.5625000742147677e-05
125.98372650146484,1.817092776298523,125.70386505126953,1.825064778327942,1.5625000742147677e-05
124.97748565673828,1.7913066148757935,127.83072662353516,1.8902909755706787,1.5625000742147677e-05
124.04765319824219,1.7703348398208618,124.02368927001953,1.798641324043274,1.5625000742147677e-05
124.2388687133789,1.773254156112671,124.47856903076172,1.8099416494369507,1.5625000742147677e-05
124.91361236572266,1.7984950542449951,124.3803482055664,1.7953439950942993,1.5625000742147677e-05
124.69476318359375,1.786163568496704,125.33016204833984,1.8094772100448608,1.5625000742147677e-05
124.444091796875,1.7776895761489868,124.66360473632812,1.8162192106246948,1.5625000742147677e-05
124.23931121826172,1.776543378829956,124.4730453491211,1.8013927936553955,1.5625000742147677e-05
124.22620391845703,1.7745195627212524,127.1747055053711,1.8457844257354736,1.5625000742147677e-05
123.15676879882812,1.7484641075134277,123.82242584228516,1.7983286380767822,1.5625000742147677e-05
123.14239501953125,1.7435818910598755,123.97994995117188,1.7957870960235596,7.812500371073838e-06
123.31885528564453,1.7490057945251465,123.81452178955078,1.7989089488983154,7.812500371073838e-06
123.22752380371094,1.7460757493972778,123.34741973876953,1.7815568447113037,7.812500371073838e-06
123.73363494873047,1.758923888206482,123.88410949707031,1.7937307357788086,7.812500371073838e-06
123.30602264404297,1.7460483312606812,123.13774108886719,1.772740364074707,7.812500371073838e-06
123.62361145019531,1.7565343379974365,126.10164642333984,1.8182463645935059,7.812500371073838e-06
123.80998229980469,1.7596772909164429,123.94145965576172,1.7992758750915527,7.812500371073838e-06
123.60004425048828,1.7573411464691162,123.52314758300781,1.7811329364776611,7.812500371073838e-06
123.73760986328125,1.7570873498916626,127.28204345703125,1.8562920093536377,7.812500371073838e-06
123.64177703857422,1.755187749862671,123.46399688720703,1.7908384799957275,7.812500371073838e-06
122.96305847167969,1.7430334091186523,123.22770690917969,1.780980110168457,3.906250185536919e-06
123.20790100097656,1.7462973594665527,122.92816162109375,1.7715978622436523,3.906250185536919e-06
122.332275390625,1.724024772644043,123.29173278808594,1.7774351835250854,3.906250185536919e-06
123.241455078125,1.746368646621704,123.57625579833984,1.7835286855697632,3.906250185536919e-06
123.46592712402344,1.7560001611709595,123.47034454345703,1.7779814004898071,3.906250185536919e-06
122.90750122070312,1.736604928970337,123.00247192382812,1.7673677206039429,3.906250185536919e-06
122.35481262207031,1.7279144525527954,122.52766418457031,1.7636164426803589,3.906250185536919e-06
122.96295166015625,1.7431082725524902,122.18402862548828,1.7555339336395264,3.906250185536919e-06
123.41996002197266,1.75668203830719,122.89285278320312,1.772581934928894,3.906250185536919e-06
122.49232482910156,1.7308560609817505,122.91801452636719,1.766634225845337,3.906250185536919e-06
122.61376953125,1.7349988222122192,122.91595458984375,1.7731462717056274,3.906250185536919e-06
123.24276733398438,1.7492364645004272,122.55157470703125,1.761731505393982,3.906250185536919e-06
122.83039093017578,1.7368682622909546,122.37785339355469,1.7534335851669312,3.906250185536919e-06
122.50806427001953,1.726022720336914,122.04051208496094,1.7470459938049316,3.906250185536919e-06
122.60816192626953,1.7317789793014526,122.3459701538086,1.7581839561462402,3.906250185536919e-06
122.50712585449219,1.730600357055664,122.65633392333984,1.754185438156128,3.906250185536919e-06
122.56224822998047,1.7293145656585693,122.27876281738281,1.7567262649536133,3.906250185536919e-06
122.63546752929688,1.7335412502288818,122.75802612304688,1.7669999599456787,3.906250185536919e-06
123.01939392089844,1.7380822896957397,122.3515625,1.7523019313812256,3.906250185536919e-06
123.10446166992188,1.7468980550765991,122.05012512207031,1.7442948818206787,1.9531250927684596e-06
122.94035339355469,1.7435755729675293,122.55754089355469,1.7621499300003052,1.9531250927684596e-06
122.90245819091797,1.7402464151382446,122.43022155761719,1.7585361003875732,1.9531250927684596e-06
122.94246673583984,1.7391407489776611,122.65414428710938,1.762324571609497,1.9531250927684596e-06
122.19708251953125,1.7244094610214233,122.37411499023438,1.7537139654159546,1.9531250927684596e-06
122.8563232421875,1.7345916032791138,122.31884002685547,1.7541453838348389,1.9531250927684596e-06
122.42720794677734,1.730329155921936,122.38067626953125,1.7568632364273071,9.765625463842298e-07
122.28024291992188,1.7219711542129517,122.13373565673828,1.7466933727264404,9.765625463842298e-07
122.39823913574219,1.7224178314208984,122.61237335205078,1.7617602348327637,9.765625463842298e-07
122.01482391357422,1.7199437618255615,122.45580291748047,1.7545902729034424,9.765625463842298e-07
122.80696105957031,1.7338829040527344,122.32435607910156,1.7503968477249146,9.765625463842298e-07
122.35101318359375,1.726737380027771,122.18009948730469,1.7464419603347778,4.882812731921149e-07
122.50777435302734,1.7262071371078491,122.16893005371094,1.7471109628677368,4.882812731921149e-07
121.90717315673828,1.7123030424118042,122.1613998413086,1.7456960678100586,4.882812731921149e-07
122.2066421508789,1.7186812162399292,122.09392547607422,1.7452059984207153,4.882812731921149e-07
