hours_accuracy,hours_loss,loss,minutes_accuracy,minutes_loss,val_hours_accuracy,val_hours_loss,val_loss,val_minutes_accuracy,val_minutes_loss,learning_rate
0.12840278446674347,2.391765594482422,2.95906925201416,0.7023611068725586,0.5504081845283508,0.0811111107468605,5.615780830383301,9.783121109008789,0.5116666555404663,4.151725769042969,0.0005000000237487257
0.2011111080646515,2.158545970916748,2.599043130874634,0.7977083325386047,0.42332345247268677,0.08666666597127914,4.986461639404297,8.850028038024902,0.5116666555404663,3.840529680252075,0.0005000000237487257
0.28861111402511597,1.8897221088409424,2.2462143898010254,0.8442361354827881,0.338508665561676,0.14166666567325592,2.565467119216919,3.3541204929351807,0.6372222304344177,0.7752460837364197,0.0005000000237487257
0.40756943821907043,1.544893741607666,1.838678240776062,0.8800694346427917,0.27457115054130554,0.1322222203016281,3.7756779193878174,4.5792083740234375,0.7077777981758118,0.8201220035552979,0.0005000000237487257
0.5603471994400024,1.1362500190734863,1.3707529306411743,0.9099305272102356,0.21368767321109772,0.1111111119389534,7.45745849609375,8.29948902130127,0.7627778053283691,0.7791105508804321,0.0005000000237487257
0.6916666626930237,0.8231412768363953,1.0018229484558105,0.9360416531562805,0.15617236495018005,0.10833333432674408,12.777410507202148,13.490012168884277,0.8272222280502319,0.630849301815033,0.0005000000237487257
0.7637500166893005,0.6418423652648926,0.7975181341171265,0.9477083086967468,0.1316554993391037,0.12555555999279022,13.670480728149414,14.503435134887695,0.8161110877990723,0.7656930685043335,0.0005000000237487257
0.824097216129303,0.5073986053466797,0.640548586845398,0.9574999809265137,0.10774828493595123,0.2338888943195343,3.4577949047088623,3.8635764122009277,0.8866666555404663,0.34704262018203735,0.0005000000237487257
0.8820139169692993,0.3709617853164673,0.47877246141433716,0.9695138931274414,0.08143780380487442,0.7177777886390686,0.8355943560600281,1.039184331893921,0.9438889026641846,0.15631131827831268,0.0002500000118743628
0.8999999761581421,0.3200196623802185,0.41685551404953003,0.9739583134651184,0.06982596218585968,0.8422222137451172,0.4637744426727295,0.5909196138381958,0.9577777981758118,0.10893736779689789,0.0002500000118743628
0.9102083444595337,0.2909500002861023,0.38023582100868225,0.9756944179534912,0.06167972832918167,0.33722221851348877,2.7928481101989746,4.018164157867432,0.7644444704055786,1.1923325061798096,0.0002500000118743628
0.9213888645172119,0.25499290227890015,0.3423522710800171,0.9762499928474426,0.05918500944972038,0.39444443583488464,4.42704963684082,4.804553985595703,0.9150000214576721,0.2860937714576721,0.0002500000118743628
0.9293749928474426,0.23222705721855164,0.3143521249294281,0.9793055653572083,0.05341078341007233,0.3777777850627899,4.943543434143066,5.481618404388428,0.8899999856948853,0.44163480401039124,0.0002500000118743628
0.9363889098167419,0.21145522594451904,0.28572914004325867,0.9832639098167419,0.04504675418138504,0.46833333373069763,3.053527593612671,3.302851676940918,0.9461110830307007,0.1650739312171936,0.0002500000118743628
